AÑO,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,ESTRATO,P204,P207,P208A
2023,019220,027,11,01,200104,2,1,1,62
2023,019220,067,11,01,200104,2,1,1,80
2023,019220,067,11,02,200104,2,1,2,70
2023,019220,067,11,03,200104,2,1,1,47
2023,019220,067,11,04,200104,2,1,2,34
2023,019220,067,11,05,200104,2,1,1,29
2023,019220,067,11,06,200104,2,1,2,42
2023,019220,067,11,07,200104,2,1,1,44
2023,019220,067,11,08,200104,2,1,1,6
2023,019220,087,11,01,200104,2,1,2,82
2023,019220,087,11,02,200104,2,1,2,51
2023,019220,087,11,03,200104,2,1,2,23
2023,019220,127,11,01,200104,2,1,1,58
2023,019220,127,11,02,200104,2,1,2,48
2023,019220,127,11,03,200104,2,1,2,25
2023,019220,127,11,04,200104,2,1,1,24
2023,019220,127,11,05,200104,2,1,2,21
2023,019220,127,11,06,200104,2,1,2,14
2023,019221,010,11,01,200115,2,1,1,60
2023,019221,010,11,02,200115,2,1,2,52
2023,019221,010,11,03,200115,2,1,1,31
2023,019221,010,11,04,200115,2,1,1,11
2023,019221,010,11,05,200115,2,1,2,92
2023,019221,010,11,06,200115,2,1,2,48
2023,019221,028,11,01,200115,2,1,1,40
2023,019221,028,11,02,200115,2,1,2,31
2023,019221,028,11,03,200115,2,1,2,9
2023,019221,028,11,04,200115,2,1,1,7
2023,019221,080,11,01,200115,2,1,2,71
2023,019221,098,11,01,200115,2,1,2,56
2023,019221,098,11,02,200115,2,1,1,26
2023,019221,098,11,03,200115,2,1,2,24
2023,019221,098,11,04,200115,2, , , 
2023,019221,115,11,01,200115,2,1,1,95
2023,019221,115,11,02,200115,2,1,2,58
2023,019221,115,11,03,200115,2,1,2,37
2023,019221,115,11,04,200115,2,1,2,51
2023,019221,115,11,05,200115,2,1,1,27
2023,019222,017,11,01,200115,2,1,1,76
2023,019222,033,11,01,200115,2,1,1,58
2023,019222,033,11,02,200115,2,1,2,46
2023,019222,033,11,03,200115,2,1,1,13
2023,019222,051,11,01,200115,2,1,1,44
2023,019222,051,11,02,200115,2,1,2,44
2023,019222,051,11,03,200115,2,1,1,18
2023,019222,051,11,04,200115,2,1,2,9
2023,019222,075,11,01,200115,2,1,1,37
2023,019222,075,11,02,200115,2,1,2,38
2023,019222,075,11,03,200115,2,1,2,18
2023,019222,075,11,04,200115,2,1,1,15
2023,019222,075,11,05,200115,2,1,1,7
2023,019222,075,11,06,200115,2, , , 
2023,019222,080,11,01,200115,2,1,2,32
2023,019222,080,11,02,200115,2,1,2,11
2023,019222,080,11,03,200115,2,1,1,5
2023,019222,156,11,01,200115,2,1,1,43
2023,019222,156,11,02,200115,2,1,2,35
2023,019222,156,11,03,200115,2,1,2,14
2023,019222,156,11,04,200115,2,1,1,12
2023,019222,156,11,05,200115,2,1,2,9
2023,019222,156,11,06,200115,2,1,1,7
2023,019222,156,11,07,200115,2,1,1,2
2023,019223,020,11,01,200101,2,1,2,45
2023,019223,020,11,02,200101,2,1,1,44
2023,019223,020,11,03,200101,2,1,1,25
2023,019223,020,11,04,200101,2,1,2,7
2023,019223,029,11,01,200101,2,1,1,36
2023,019223,029,11,02,200101,2,1,2,30
2023,019223,029,11,03,200101,2,1,1,2
2023,019223,063,11,01,200101,2,1,2,48
2023,019223,063,11,02,200101,2,1,1,14
2023,019223,063,11,03,200101,2,1,2,9
2023,019223,063,11,04,200101,2, , , 
2023,019223,107,11,01,200101,2,1,1,34
2023,019223,107,11,02,200101,2,1,2,32
2023,019223,107,11,03,200101,2,1,2,9
2023,019223,107,11,04,200101,2,1,2,7
2023,019224,020,11,01,200115,2,1,2,39
2023,019224,020,11,02,200115,2,1,2,17
2023,019224,020,11,03,200115,2,1,1,15
2023,019224,020,11,04,200115,2,1,2,14
2023,019224,020,11,05,200115,2,1,2,10
2023,019224,020,11,06,200115,2,1,2,4
2023,019224,043,11,01,200115,2,1,1,36
2023,019224,043,11,02,200115,2,1,2,34
2023,019224,043,11,03,200115,2,1,2,15
2023,019224,043,11,04,200115,2,1,2,9
2023,019224,053,11,01,200115,2,1,2,36
2023,019224,053,11,02,200115,2,1,1,13
2023,019224,053,11,03,200115,2,1,1,3
2023,019224,053,11,04,200115,2,1,2,0
2023,019224,105,11,01,200115,2,1,2,26
2023,019224,105,11,02,200115,2,1,1,25
2023,019224,119,11,01,200115,2,1,1,42
2023,019224,119,11,02,200115,2,1,2,28
2023,019224,119,11,03,200115,2,1,2,1
2023,019225,006,11,01,200101,2,1,2,52
2023,019225,006,11,02,200101,2,1,1,20
2023,019225,026,11,01,200101,2,1,2,47
2023,019225,026,11,02,200101,2,1,1,25
2023,019225,026,11,03,200101,2,1,2,22
2023,019225,026,11,04,200101,2,1,2,19
2023,019225,036,11,01,200101,2,1,1,68
2023,019225,036,11,02,200101,2,1,2,68
2023,019225,046,11,01,200101,2,1,1,70
2023,019225,046,11,02,200101,2,1,2,69
2023,019225,046,11,03,200101,2,1,1,38
2023,019225,046,11,04,200101,2,1,2,39
2023,019225,046,11,05,200101,2,1,2,15
2023,019225,046,11,06,200101,2,1,1,9
2023,019225,046,11,07,200101,2,1,2,5
2023,019225,046,11,08,200101,2, , , 
2023,019225,097,11,01,200101,2,1,2,66
2023,019225,097,11,02,200101,2,1,1,33
2023,019225,097,11,03,200101,2,1,2,32
2023,019226,005,11,01,200101,2,1,1,34
2023,019226,014,11,01,200101,2,1,1,51
2023,019226,014,11,02,200101,2,1,2,50
2023,019226,014,11,03,200101,2,1,2,21
2023,019226,053,11,01,200101,2,1,2,73
2023,019226,053,11,02,200101,2,1,1,42
2023,019226,053,11,03,200101,2,1,1,23
2023,019226,062,11,01,200101,2,1,1,25
2023,019226,070,11,01,200101,2,1,1,65
2023,019226,070,11,02,200101,2,1,2,67
2023,019226,070,11,03,200101,2,1,1,34
2023,019226,070,11,04,200101,2,1,2,32
2023,019226,070,11,05,200101,2,1,2,38
2023,019226,070,11,06,200101,2,1,1,45
2023,019226,070,11,07,200101,2,1,1,8
2023,019226,070,11,08,200101,2,1,2,7
2023,019226,070,11,09,200101,2,1,1,3
2023,019226,070,11,10,200101,2,1,1,75
2023,019226,079,11,01,200101,2,1,1,80
2023,019226,079,11,02,200101,2,1,2,75
2023,019226,079,11,03,200101,2,1,2,45
2023,019226,079,11,04,200101,2,1,2,12
2023,019226,079,11,05,200101,2,1,2,6
2023,019226,079,11,06,200101,2,1,2,6
2023,019226,088,11,01,200101,2,1,1,81
2023,019226,088,11,02,200101,2,1,1,51
2023,019227,008,11,01,200101,2,1,2,52
2023,019227,008,11,02,200101,2,1,1,24
2023,019227,008,11,03,200101,2,1,2,19
2023,019227,008,11,04,200101,2,1,2,29
2023,019227,008,11,05,200101,2,1,2,8
2023,019227,008,11,06,200101,2,1,1,2
2023,019227,008,11,07,200101,2,1,1,31
2023,019227,024,11,01,200101,2,1,1,34
2023,019227,024,11,02,200101,2,1,1,30
2023,019227,024,11,03,200101,2,1,1,25
2023,019227,024,11,04,200101,2,1,1,40
2023,019227,024,11,05,200101,2,1,2,36
2023,019227,024,11,06,200101,2,1,2,14
2023,019227,024,11,07,200101,2,1,2,3
2023,019227,024,11,08,200101,2,2,1,7
2023,019227,024,11,09,200101,2,2,1,7
2023,019227,041,11,01,200101,2,1,1,26
2023,019227,041,11,02,200101,2,1,2,32
2023,019227,041,11,03,200101,2,1,1,3
2023,019227,075,11,01,200101,2,1,2,60
2023,019227,075,11,02,200101,2,1,1,55
2023,019227,075,11,03,200101,2,1,2,16
2023,019227,093,11,01,200101,2,1,2,55
2023,019227,093,11,02,200101,2,1,1,30
2023,019227,109,11,01,200101,2,1,1,73
2023,019228,020,11,01,200104,2,1,2,61
2023,019228,020,11,02,200104,2,1,1,67
2023,019228,020,11,03,200104,2,1,2,35
2023,019228,020,11,04,200104,2,1,2,17
2023,019228,020,11,05,200104,2,1,2,10
2023,019228,020,11,06,200104,2,1,1,7
2023,019228,020,11,07,200104,2,1,2,28
2023,019228,020,11,08,200104,2,1,1,3
2023,019228,020,11,09,200104,2, , , 
2023,019228,020,11,10,200104,2, , , 
2023,019228,020,11,11,200104,2, , , 
2023,019228,020,11,12,200104,2, , , 
2023,019228,020,11,13,200104,2, , , 
2023,019228,020,11,14,200104,2, , , 
2023,019228,039,11,01,200104,2,1,1,40
2023,019228,039,11,02,200104,2,1,2,34
2023,019228,039,11,03,200104,2,1,2,15
2023,019228,039,11,04,200104,2,1,1,5
2023,019228,039,11,05,200104,2,1,1,5
2023,019228,060,11,01,200104,2,1,2,54
2023,019228,060,11,02,200104,2,1,1,56
2023,019228,060,11,03,200104,2,1,1,35
2023,019228,060,11,04,200104,2,1,2,26
2023,019228,060,11,05,200104,2,1,1,1
2023,019228,060,11,06,200104,2, , , 
2023,019228,079,11,01,200104,2,1,2,30
2023,019228,079,11,02,200104,2,1,2,61
2023,019228,079,11,03,200104,2,1,1,25
2023,019228,096,11,01,200104,2,1,2,65
2023,019228,096,11,02,200104,2,1,1,69
2023,019228,096,11,03,200104,2,1,2,30
2023,019228,096,11,04,200104,2,1,1,38
2023,019228,096,11,05,200104,2,1,1,11
2023,019228,096,11,06,200104,2,1,1,8
2023,019228,096,11,07,200104,2,1,1,3
2023,019228,096,11,08,200104,2,1,2,28
2023,019228,096,11,09,200104,2,1,1,33
2023,019228,096,11,10,200104,2,1,2,12
2023,019228,096,11,11,200104,2,1,1,6
2023,019228,096,11,12,200104,2, , , 
2023,019229,001,11,01,200115,2,1,2,26
2023,019229,001,11,02,200115,2,1,1,17
2023,019229,016,11,01,200115,2,1,1,31
2023,019229,016,11,02,200115,2,1,2,31
2023,019229,016,11,03,200115,2,1,2,11
2023,019229,016,11,04,200115,2,1,1,7
2023,019229,030,11,01,200115,2,1,1,51
2023,019229,045,11,01,200115,2,1,2,36
2023,019229,045,11,02,200115,2,1,1,38
2023,019229,045,11,03,200115,2,1,2,15
2023,019229,045,11,04,200115,2,1,2,14
2023,019229,045,11,05,200115,2,1,1,11
2023,019229,045,11,06,200115,2, , , 
2023,019229,104,11,01,200115,2,1,1,43
2023,019229,104,11,02,200115,2,1,2,32
2023,019229,104,11,03,200115,2,1,2,14
2023,019229,104,11,04,200115,2,1,2,11
2023,019229,104,11,05,200115,2,1,1,4
2023,019229,104,11,06,200115,2,1,2,40
2023,019229,104,11,07,200115,2,1,2,15
2023,019230,024,11,01,200115,2,1,2,45
2023,019230,024,11,02,200115,2,1,2,10
2023,019230,034,11,01,200115,2,1,2,53
2023,019230,034,11,02,200115,2,1,1,32
2023,019230,034,11,03,200115,2,1,1,15
2023,019230,045,11,01,200115,2,1,1,29
2023,019230,045,11,02,200115,2,1,2,29
2023,019230,045,11,03,200115,2,1,1,4
2023,019230,056,11,01,200115,2,1,2,43
2023,019230,056,11,02,200115,2,1,1,42
2023,019230,056,11,03,200115,2,1,2,15
2023,019230,056,11,04,200115,2,1,1,10
2023,019230,056,11,05,200115,2,1,1,9
2023,019230,066,11,01,200115,2,1,1,32
2023,019230,066,11,02,200115,2,1,1,20
2023,019230,066,11,03,200115,2,2,2,40
2023,019230,066,11,04,200115,2,2,1,51
2023,019230,066,11,05,200115,2,2,2,13
2023,019230,066,11,06,200115,2,2,2,10
2023,019230,077,11,01,200115,2,1,2,42
2023,019230,077,11,02,200115,2,1,2,17
2023,019230,098,11,01,200115,2,1,1,45
2023,019230,098,11,02,200115,2,1,2,44
2023,019230,098,11,03,200115,2,1,1,10
2023,019231,006,11,01,200104,2,1,1,48
2023,019231,006,11,02,200104,2,1,1,59
2023,019231,017,11,01,200104,2,1,1,56
2023,019231,017,11,02,200104,2,1,1,25
2023,019231,017,11,03,200104,2,1,2,10
2023,019231,017,11,04,200104,2, , , 
2023,019231,017,11,05,200104,2, , , 
2023,019231,017,11,06,200104,2, , , 
2023,019231,017,11,07,200104,2, , , 
2023,019231,037,11,01,200104,2,1,1,74
2023,019231,047,11,01,200104,2,1,2,70
2023,019231,047,11,02,200104,2,1,2,43
2023,019231,047,11,03,200104,2,1,1,19
2023,019231,047,11,04,200104,2,1,1,13
2023,019231,047,11,05,200104,2,1,2,10
2023,019231,047,11,06,200104,2, , , 
2023,019231,058,11,01,200104,2,1,2,28
2023,019231,058,11,02,200104,2,1,1,27
2023,019231,068,11,01,200104,2,1,1,30
2023,019231,068,11,02,200104,2,1,2,29
2023,019231,068,11,03,200104,2,1,2,7
2023,019231,068,11,04,200104,2,1,2,6
2023,019231,068,11,05,200104,2,1,2,2
2023,019232,003,11,01,200115,2,1,1,60
2023,019232,003,11,02,200115,2,1,2,64
2023,019232,003,11,03,200115,2,1,2,29
2023,019232,003,11,04,200115,2,1,2,10
2023,019232,003,11,05,200115,2,2,1,35
2023,019232,021,11,01,200115,2,1,2,31
2023,019232,021,11,02,200115,2,1,2,9
2023,019232,021,11,03,200115,2,1,2,0
2023,019232,021,11,04,200115,2,1,2,63
2023,019232,039,11,01,200115,2,1,1,71
2023,019232,039,11,02,200115,2,1,2,70
2023,019232,039,11,03,200115,2,1,2,42
2023,019232,039,11,04,200115,2,1,1,14
2023,019232,039,11,05,200115,2,1,1,44
2023,019232,039,11,06,200115,2,1,2,37
2023,019232,056,11,01,200115,2,1,2,62
2023,019232,056,11,02,200115,2,1,2,38
2023,019232,056,11,03,200115,2,1,1,52
2023,019232,056,11,04,200115,2,1,2,20
2023,019232,056,11,05,200115,2,1,2,15
2023,019232,074,11,01,200115,2,1,1,72
2023,019232,074,11,02,200115,2,1,2,57
2023,019232,074,11,03,200115,2,2,2,16
2023,019232,110,11,01,200115,2,1,2,72
2023,019233,004,11,01,200104,2,1,2,72
2023,019233,041,13,01,200104,2,1,2,48
2023,019233,041,13,02,200104,2,1,1,52
2023,019233,041,13,03,200104,2,1,1,17
2023,019233,041,13,04,200104,2,1,1,10
2023,019233,041,23,01,200104,2,1,1,26
2023,019233,041,23,02,200104,2,1,2,26
2023,019233,041,23,03,200104,2,1,1,5
2023,019233,041,23,04,200104,2,1,1,2
2023,019233,041,33,01,200104,2,1,1,21
2023,019233,041,33,02,200104,2,1,2,18
2023,019233,041,33,03,200104,2,1,1,2
2023,019233,041,33,04,200104,2,1,1,0
2023,019233,054,11,01,200104,2,1,1,52
2023,019233,054,11,02,200104,2,1,2,39
2023,019233,054,11,03,200104,2,1,1,18
2023,019233,054,11,04,200104,2,1,2,15
2023,019233,066,11,01,200104,2,1,1,56
2023,019233,079,11,01,200104,2,1,2,53
2023,019233,079,11,02,200104,2,1,1,54
2023,019233,079,11,03,200104,2,1,2,22
2023,019233,079,11,04,200104,2,1,1,18
2023,019233,079,11,05,200104,2,1,1,14
2023,019233,079,11,06,200104,2,1,1,28
2023,019233,079,11,07,200104,2,1,1,27
2023,019233,079,11,08,200104,2,1,2,25
2023,019233,079,11,09,200104,2,1,2,0
2023,019234,006,11,01,200104,2,1,1,41
2023,019234,006,11,02,200104,2,1,2,31
2023,019234,006,11,03,200104,2,1,2,15
2023,019234,006,11,04,200104,2,1,1,11
2023,019234,033,11,01,200104,2,1,1,23
2023,019234,033,11,02,200104,2,1,2,20
2023,019234,033,11,03,200104,2,1,2,0
2023,019234,060,11,01,200104,2,1,1,48
2023,019234,060,11,02,200104,2,1,2,48
2023,019234,060,11,03,200104,2,1,1,12
2023,019234,060,11,04,200104,2,1,2,4
2023,019234,087,11,01,200104,2,1,1,44
2023,019234,087,11,02,200104,2,1,2,31
2023,019234,087,11,03,200104,2,1,2,10
2023,019234,087,11,04,200104,2,1,1,8
2023,019234,100,11,01,200104,2,1,1,44
2023,019234,100,11,02,200104,2,1,2,35
2023,019234,100,11,03,200104,2,1,1,10
2023,019234,100,11,04,200104,2,1,1,2
2023,019234,100,11,05,200104,2,1,2,0
2023,019234,114,11,01,200104,2,1,2,44
2023,019234,114,11,02,200104,2,1,1,60
2023,019234,114,11,03,200104,2,1,1,11
2023,019234,114,11,04,200104,2, , , 
2023,019234,114,11,05,200104,2, , , 
2023,019235,017,11,01,200101,2,1,1,61
2023,019235,017,11,02,200101,2,1,2,60
2023,019235,017,11,03,200101,2,1,2,27
2023,019235,017,11,04,200101,2,1,2,95
2023,019235,037,11,01,200101,2,1,1,77
2023,019235,037,11,02,200101,2,1,2,74
2023,019235,037,11,03,200101,2,1,2,45
2023,019235,057,11,01,200101,2,1,2,50
2023,019235,057,11,02,200101,2,1,2,23
2023,019235,057,11,03,200101,2,1,1,19
2023,019235,057,11,04,200101,2,2,2,45
2023,019235,096,11,01,200101,2,1,2,42
2023,019235,096,11,02,200101,2,1,2,17
2023,019235,116,11,01,200101,2,1,1,64
2023,019235,136,11,01,200101,2,1,2,65
2023,019235,136,11,02,200101,2,1,2,34
2023,019235,136,11,03,200101,2,1,2,8
2023,019235,175,11,01,200101,2,1,1,59
2023,019235,175,11,02,200101,2,1,2,54
2023,019235,175,11,03,200101,2,1,1,36
2023,019235,175,11,04,200101,2,1,2,18
2023,019235,213,11,01,200101,2,1,1,51
2023,019235,213,11,02,200101,2,1,2,38
2023,019235,213,11,03,200101,2,1,2,16
2023,019235,213,11,04,200101,2,1,2,13
2023,019237,006,11,01,200104,2,1,2,71
2023,019237,023,11,01,200104,2,1,2,43
2023,019237,023,11,02,200104,2,1,1,48
2023,019237,023,11,03,200104,2,1,2,14
2023,019237,023,11,04,200104,2,1,2,20
2023,019237,023,11,05,200104,2,1,1,25
2023,019237,023,11,06,200104,2,1,1,0
2023,019237,039,11,01,200104,2,1,2,61
2023,019237,039,11,02,200104,2,1,1,42
2023,019237,039,11,03,200104,2,1,2,39
2023,019237,039,11,04,200104,2,1,2,16
2023,019237,039,11,05,200104,2,1,2,14
2023,019237,039,11,06,200104,2,1,1,7
2023,019237,039,11,07,200104,2,1,1,21
2023,019237,039,11,08,200104,2,1,1,69
2023,019237,073,11,01,200104,2,1,1,48
2023,019237,073,11,02,200104,2,1,2,42
2023,019237,073,11,03,200104,2,1,2,16
2023,019237,073,11,04,200104,2,1,2,15
2023,019237,073,11,05,200104,2,1,1,13
2023,019237,073,11,06,200104,2,1,1,1
2023,019237,073,11,07,200104,2,1,2,89
2023,019237,089,13,01,200104,2,1,1,76
2023,019237,089,13,02,200104,2,1,2,68
2023,019237,089,13,03,200104,2,1,1,42
2023,019237,089,23,01,200104,2,1,1,43
2023,019237,089,23,02,200104,2,1,2,36
2023,019237,089,23,03,200104,2,1,2,15
2023,019237,089,23,04,200104,2,1,1,11
2023,019237,089,23,05,200104,2,1,2,6
2023,019237,089,33,01,200104,2,1,2,45
2023,019237,089,33,02,200104,2,1,1,42
2023,019237,089,33,03,200104,2,1,2,13
2023,019237,089,33,04,200104,2,1,1,22
2023,019237,089,33,05,200104,2,1,2,23
2023,019237,089,33,06,200104,2,1,2,3
2023,019237,089,33,07,200104,2,1,2,1
2023,019237,106,11,01,200104,2,1,2,86
2023,019237,106,11,02,200104,2,1,1,40
2023,019238,011,11,01,200115,2,1,2,71
2023,019238,011,11,02,200115,2,2,2,29
2023,019238,011,11,03,200115,2,2,1,10
2023,019238,011,11,04,200115,2,2,2,6
2023,019238,027,11,01,200115,2,1,2,40
2023,019238,027,11,02,200115,2,1,1,11
2023,019238,027,11,03,200115,2,1,2,40
2023,019238,059,12,01,200115,2,1,2,43
2023,019238,059,12,02,200115,2,1,1,18
2023,019238,059,22,01,200115,2,1,2,38
2023,019238,059,22,02,200115,2,1,2,17
2023,019238,059,22,03,200115,2,1,1,13
2023,019238,059,22,04,200115,2,1,1,11
2023,019238,075,11,01,200115,2,1,1,50
2023,019238,075,11,02,200115,2,1,2,49
2023,019238,075,11,03,200115,2,1,2,22
2023,019238,075,11,04,200115,2,1,1,9
2023,019238,075,11,05,200115,2,1,1,9
2023,019238,091,11,01,200115,2,1,1,71
2023,019238,091,11,02,200115,2,1,2,64
2023,019238,091,11,03,200115,2,1,1,39
2023,019238,091,11,04,200115,2,1,2,42
2023,019238,091,11,05,200115,2,1,2,20
2023,019238,091,11,06,200115,2,1,1,18
2023,019238,091,11,07,200115,2,1,2,32
2023,019238,091,11,08,200115,2,1,1,15
2023,019238,091,11,09,200115,2,1,2,10
2023,019238,107,11,01,200115,2,1,1,53
2023,019239,026,11,01,200104,2,1,1,34
2023,019239,026,11,02,200104,2,1,2,22
2023,019239,026,11,03,200104,2,1,2,4
2023,019239,026,11,04,200104,2,1,2,3
2023,019239,026,11,05,200104,2,1,1,0
2023,019239,026,11,06,200104,2,1,2,67
2023,019239,042,11,01,200104,2,1,2,33
2023,019239,042,11,02,200104,2,1,1,15
2023,019239,042,11,03,200104,2,1,2,12
2023,019239,042,11,04,200104,2,1,1,3
2023,019239,058,11,01,200104,2,1,2,28
2023,019239,058,11,02,200104,2,1,1,7
2023,019239,075,11,01,200104,2,1,1,33
2023,019239,075,11,02,200104,2,1,2,20
2023,019239,091,11,01,200104,2,1,1,30
2023,019239,091,11,02,200104,2,1,2,28
2023,019239,091,11,03,200104,2,1,2,10
2023,019239,091,11,04,200104,2,1,1,5
2023,019239,108,11,01,200104,2,1,2,51
2023,019239,108,11,02,200104,2,1,1,63
2023,019239,108,11,03,200104,2,1,1,28
2023,019239,108,11,04,200104,2,1,2,18
2023,019239,108,11,05,200104,2,1,2,31
2023,019239,108,11,06,200104,2,1,2,7
2023,019240,026,11,01,200115,2,1,2,26
2023,019240,026,11,02,200115,2,1,2,9
2023,019240,026,11,03,200115,2,1,2,0
2023,019240,026,11,04,200115,2,2,1,21
2023,019240,044,11,01,200115,2,1,1,42
2023,019240,044,11,02,200115,2,1,2,43
2023,019240,044,11,03,200115,2,1,1,15
2023,019240,061,11,01,200115,2,1,2,40
2023,019240,061,11,02,200115,2,1,2,15
2023,019240,079,11,01,200115,2,1,2,45
2023,019240,079,11,02,200115,2,1,1,48
2023,019240,079,11,03,200115,2,1,2,17
2023,019240,114,11,01,200115,2,1,1,41
2023,019240,114,11,02,200115,2,1,2,38
2023,019240,114,11,03,200115,2,1,1,16
2023,019240,114,11,04,200115,2,1,1,13
2023,019240,132,11,01,200115,2,1,1,68
2023,019240,132,11,02,200115,2,1,2,64
2023,019240,132,11,03,200115,2,1,2,37
2023,019241,018,11,01,200101,2,1,1,39
2023,019241,018,11,02,200101,2,1,2,39
2023,019241,018,11,03,200101,2,1,2,17
2023,019241,018,11,04,200101,2,1,2,11
2023,019241,018,11,05,200101,2,1,1,3
2023,019241,037,11,01,200101,2,1,2,35
2023,019241,037,11,02,200101,2,1,2,18
2023,019241,037,11,03,200101,2,1,2,12
2023,019241,037,11,04,200101,2,1,2,11
2023,019241,037,11,05,200101,2,1,2,9
2023,019241,037,11,06,200101,2,1,1,1
2023,019241,076,11,01,200101,2,1,2,36
2023,019241,076,11,02,200101,2,1,2,16
2023,019241,076,11,03,200101,2,1,1,14
2023,019241,076,11,04,200101,2,1,1,9
2023,019241,076,11,05,200101,2,1,2,73
2023,019241,095,12,01,200101,2,1,1,74
2023,019241,095,12,02,200101,2,1,2,27
2023,019241,095,12,03,200101,2,1,1,33
2023,019241,095,12,04,200101,2,1,1,10
2023,019241,095,12,05,200101,2,1,1,8
2023,019241,095,12,06,200101,2,1,2,1
2023,019241,095,22,01,200101,2,1,2,31
2023,019241,095,22,02,200101,2,1,1,13
2023,019241,095,22,03,200101,2,1,1,12
2023,019241,095,22,04,200101,2,1,2,6
2023,019241,115,11,01,200101,2,1,1,57
2023,019241,115,11,02,200101,2,1,2,61
2023,019241,115,11,03,200101,2,1,2,29
2023,019241,115,11,04,200101,2,1,2,23
2023,019241,115,11,05,200101,2,1,2,26
2023,019241,115,11,06,200101,2,1,2,6
2023,019241,134,11,01,200101,2,1,1,48
2023,019241,134,11,02,200101,2,1,2,47
2023,019241,134,11,03,200101,2,1,2,27
2023,019241,134,11,04,200101,2,1,1,18
2023,019241,172,11,01,200101,2,1,1,35
2023,019241,172,11,02,200101,2,1,2,43
2023,019241,172,11,03,200101,2,1,1,16
2023,019241,172,11,04,200101,2,1,2,13
2023,019241,172,11,05,200101,2,1,1,2
2023,019242,015,11,01,200104,2,1,2,52
2023,019242,029,11,01,200104,2,1,2,77
2023,019242,029,11,02,200104,2,1,2,38
2023,019242,044,11,01,200104,2,1,1,78
2023,019242,044,11,02,200104,2,1,2,78
2023,019242,044,11,03,200104,2,1,2,45
2023,019242,044,11,04,200104,2,1,1,43
2023,019242,044,11,05,200104,2,1,2,17
2023,019242,058,11,01,200104,2,1,1,48
2023,019242,086,11,01,200104,2,1,2,73
2023,019242,100,11,01,200104,2,1,2,57
2023,019242,100,11,02,200104,2,1,2,29
2023,019242,128,11,01,200104,2,1,1,39
2023,019242,128,11,02,200104,2,1,2,33
2023,019242,128,11,03,200104,2,1,1,10
2023,019242,128,11,04,200104,2,1,2,2
2023,019242,141,11,01,200104,2,1,1,47
2023,019242,141,11,02,200104,2,1,2,44
2023,019242,141,11,03,200104,2,1,1,21
2023,019242,141,11,04,200104,2,1,1,18
2023,019242,141,11,05,200104,2,1,2,11
2023,019243,039,11,01,200104,2,1,1,55
2023,019243,039,11,02,200104,2,1,2,54
2023,019243,039,11,03,200104,2,1,1,27
2023,019243,039,11,04,200104,2,1,2,25
2023,019243,039,11,05,200104,2,2,2,35
2023,019243,039,11,06,200104,2,2,2,8
2023,019243,062,11,01,200104,2,1,2,74
2023,019243,106,11,01,200104,2,1,2,39
2023,019243,106,11,02,200104,2,1,1,17
2023,019243,106,11,03,200104,2,1,1,15
2023,019243,106,11,04,200104,2,1,1,7
2023,019243,106,11,05,200104,2,1,2,4
2023,019243,129,11,01,200104,2,1,1,44
2023,019243,129,11,02,200104,2,1,2,39
2023,019243,129,11,03,200104,2,1,2,12
2023,019243,129,11,04,200104,2,1,1,0
2023,019243,129,11,05,200104,2,2,1,16
2023,019243,151,11,01,200104,2,1,1,50
2023,019243,151,11,02,200104,2,1,2,43
2023,019243,151,11,03,200104,2,1,1,21
2023,019243,151,11,04,200104,2,2,2,35
2023,019243,173,11,01,200104,2,1,2,37
2023,019243,173,11,02,200104,2,1,1,48
2023,019243,173,11,03,200104,2,1,2,20
2023,019243,173,11,04,200104,2,1,1,13
2023,019245,006,11,01,200101,2,1,1,56
2023,019245,006,11,02,200101,2,1,2,55
2023,019245,006,11,03,200101,2,1,1,29
2023,019245,006,11,04,200101,2,1,1,26
2023,019245,006,11,05,200101,2,1,2,17
2023,019245,006,11,06,200101,2,1,1,12
2023,019245,027,11,01,200101,2,1,2,55
2023,019245,027,11,02,200101,2,1,2,32
2023,019245,027,11,03,200101,2,1,1,30
2023,019245,027,11,04,200101,2,1,1,21
2023,019245,027,11,05,200101,2,1,2,19
2023,019245,027,11,06,200101,2,1,1,8
2023,019245,068,11,01,200101,2,1,1,43
2023,019245,089,11,01,200101,2,1,1,55
2023,019245,089,11,02,200101,2,1,2,25
2023,019245,089,11,03,200101,2,1,2,6
2023,019245,089,11,04,200101,2,1,2,0
2023,019245,109,11,01,200101,2,1,2,39
2023,019245,109,11,02,200101,2,1,1,20
2023,019245,109,11,03,200101,2,1,2,18
2023,019245,109,11,04,200101,2,1,1,10
2023,019245,130,11,01,200101,2,1,1,32
2023,019246,003,11,01,200701,3,1,2,76
2023,019246,003,11,02,200701,3,1,1,69
2023,019246,003,11,03,200701,3,2,2,21
2023,019246,021,11,01,200701,3,1,1,62
2023,019246,021,11,02,200701,3,1,2,60
2023,019246,021,11,03,200701,3,1,1,21
2023,019246,021,11,04,200701,3,1,2,40
2023,019246,021,11,05,200701,3,1,1,54
2023,019246,021,11,06,200701,3,1,1,18
2023,019246,021,11,07,200701,3,1,1,17
2023,019246,021,11,08,200701,3,1,1,12
2023,019246,021,11,09,200701,3,1,2,18
2023,019246,021,11,10,200701,3,1,1,2
2023,019246,021,11,11,200701,3,1,2,17
